Category,ID,Latitude,Longitude,Date,SMAP_Tile,SPL4SMGP_008_Line_Y_9.00805km,SPL4SMGP_008_Sample_X_9.00805km,SPL4SMGP_008_Geophysical_Data_sm_surface
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-01 01:30:00 UTC,h00v00,988.0,1331.0,0.3403144
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-01 04:30:00 UTC,h00v00,988.0,1331.0,0.3417534
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-01 07:30:00 UTC,h00v00,988.0,1331.0,0.342192
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-01 10:30:00 UTC,h00v00,988.0,1331.0,0.3418874
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-01 13:30:00 UTC,h00v00,988.0,1331.0,0.3377481
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-01 16:30:00 UTC,h00v00,988.0,1331.0,0.3295074
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-01 19:30:00 UTC,h00v00,988.0,1331.0,0.3233575
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-01 22:30:00 UTC,h00v00,988.0,1331.0,0.3243595
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-02 01:30:00 UTC,h00v00,988.0,1331.0,0.3330548
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-02 04:30:00 UTC,h00v00,988.0,1331.0,0.3386237
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-02 07:30:00 UTC,h00v00,988.0,1331.0,0.3389943
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-02 10:30:00 UTC,h00v00,988.0,1331.0,0.3363982
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-02 13:30:00 UTC,h00v00,988.0,1331.0,0.3366975
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-02 16:30:00 UTC,h00v00,988.0,1331.0,0.3487333
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-02 19:30:00 UTC,h00v00,988.0,1331.0,0.3451278
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-02 22:30:00 UTC,h00v00,988.0,1331.0,0.3394181
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-03 01:30:00 UTC,h00v00,988.0,1331.0,0.3435533
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-03 04:30:00 UTC,h00v00,988.0,1331.0,0.3438472
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-03 07:30:00 UTC,h00v00,988.0,1331.0,0.3446547
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-03 10:30:00 UTC,h00v00,988.0,1331.0,0.3461227
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-03 13:30:00 UTC,h00v00,988.0,1331.0,0.3424908
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-03 16:30:00 UTC,h00v00,988.0,1331.0,0.3369954
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-03 19:30:00 UTC,h00v00,988.0,1331.0,0.3319901
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-03 22:30:00 UTC,h00v00,988.0,1331.0,0.3373046
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-04 01:30:00 UTC,h00v00,988.0,1331.0,0.3393853
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-04 04:30:00 UTC,h00v00,988.0,1331.0,0.3392188
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-04 07:30:00 UTC,h00v00,988.0,1331.0,0.3395689
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-04 10:30:00 UTC,h00v00,988.0,1331.0,0.3390274
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-04 13:30:00 UTC,h00v00,988.0,1331.0,0.3356023
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-04 16:30:00 UTC,h00v00,988.0,1331.0,0.3294134
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-04 19:30:00 UTC,h00v00,988.0,1331.0,0.3243568
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-04 22:30:00 UTC,h00v00,988.0,1331.0,0.3239603
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-05 01:30:00 UTC,h00v00,988.0,1331.0,0.3314978
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-05 04:30:00 UTC,h00v00,988.0,1331.0,0.3380333
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-05 07:30:00 UTC,h00v00,988.0,1331.0,0.3381332
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-05 10:30:00 UTC,h00v00,988.0,1331.0,0.3350521
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-05 13:30:00 UTC,h00v00,988.0,1331.0,0.3323964
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-05 16:30:00 UTC,h00v00,988.0,1331.0,0.3252553
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-05 19:30:00 UTC,h00v00,988.0,1331.0,0.3229115
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-05 22:30:00 UTC,h00v00,988.0,1331.0,0.3171118
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-06 01:30:00 UTC,h00v00,988.0,1331.0,0.3209998
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-06 04:30:00 UTC,h00v00,988.0,1331.0,0.3364324
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-06 07:30:00 UTC,h00v00,988.0,1331.0,0.3492611
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-06 10:30:00 UTC,h00v00,988.0,1331.0,0.3486017
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-06 13:30:00 UTC,h00v00,988.0,1331.0,0.3462909
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-06 16:30:00 UTC,h00v00,988.0,1331.0,0.3491766
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-06 19:30:00 UTC,h00v00,988.0,1331.0,0.345707
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-06 22:30:00 UTC,h00v00,988.0,1331.0,0.3458194
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-07 01:30:00 UTC,h00v00,988.0,1331.0,0.3459849
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-07 04:30:00 UTC,h00v00,988.0,1331.0,0.3461496
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-07 07:30:00 UTC,h00v00,988.0,1331.0,0.3466033
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-07 10:30:00 UTC,h00v00,988.0,1331.0,0.3462396
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-07 13:30:00 UTC,h00v00,988.0,1331.0,0.3419085
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-07 16:30:00 UTC,h00v00,988.0,1331.0,0.3332529
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-07 19:30:00 UTC,h00v00,988.0,1331.0,0.3261471
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-07 22:30:00 UTC,h00v00,988.0,1331.0,0.3205158
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-08 01:30:00 UTC,h00v00,988.0,1331.0,0.3214945
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-08 04:30:00 UTC,h00v00,988.0,1331.0,0.3235552
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-08 07:30:00 UTC,h00v00,988.0,1331.0,0.3258143
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-08 10:30:00 UTC,h00v00,988.0,1331.0,0.3268111
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-08 13:30:00 UTC,h00v00,988.0,1331.0,0.3238302
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-08 16:30:00 UTC,h00v00,988.0,1331.0,0.3193768
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-08 19:30:00 UTC,h00v00,988.0,1331.0,0.3179333
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-08 22:30:00 UTC,h00v00,988.0,1331.0,0.3213386
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-09 01:30:00 UTC,h00v00,988.0,1331.0,0.3289887
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-09 04:30:00 UTC,h00v00,988.0,1331.0,0.3349907
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-09 07:30:00 UTC,h00v00,988.0,1331.0,0.3386118
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-09 10:30:00 UTC,h00v00,988.0,1331.0,0.3418227
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-09 13:30:00 UTC,h00v00,988.0,1331.0,0.338034
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-09 16:30:00 UTC,h00v00,988.0,1331.0,0.3300135
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-09 19:30:00 UTC,h00v00,988.0,1331.0,0.3246535
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-09 22:30:00 UTC,h00v00,988.0,1331.0,0.3267549
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-10 01:30:00 UTC,h00v00,988.0,1331.0,0.3298935
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-10 04:30:00 UTC,h00v00,988.0,1331.0,0.3322388
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-10 07:30:00 UTC,h00v00,988.0,1331.0,0.3336202
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-10 10:30:00 UTC,h00v00,988.0,1331.0,0.3298305
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-10 13:30:00 UTC,h00v00,988.0,1331.0,0.3273622
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-10 16:30:00 UTC,h00v00,988.0,1331.0,0.3209796
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-10 19:30:00 UTC,h00v00,988.0,1331.0,0.3177841
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-10 22:30:00 UTC,h00v00,988.0,1331.0,0.3053826
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-11 01:30:00 UTC,h00v00,988.0,1331.0,0.308273
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-11 04:30:00 UTC,h00v00,988.0,1331.0,0.3097913
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-11 07:30:00 UTC,h00v00,988.0,1331.0,0.3116749
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-11 10:30:00 UTC,h00v00,988.0,1331.0,0.3137137
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-11 13:30:00 UTC,h00v00,988.0,1331.0,0.3119326
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-11 16:30:00 UTC,h00v00,988.0,1331.0,0.3055457
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-11 19:30:00 UTC,h00v00,988.0,1331.0,0.3008986
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-11 22:30:00 UTC,h00v00,988.0,1331.0,0.3012055
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-12 01:30:00 UTC,h00v00,988.0,1331.0,0.3069879
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-12 04:30:00 UTC,h00v00,988.0,1331.0,0.3175903
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-12 07:30:00 UTC,h00v00,988.0,1331.0,0.3272519
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-12 10:30:00 UTC,h00v00,988.0,1331.0,0.3297875
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-12 13:30:00 UTC,h00v00,988.0,1331.0,0.3274842
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-12 16:30:00 UTC,h00v00,988.0,1331.0,0.3258737
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-12 19:30:00 UTC,h00v00,988.0,1331.0,0.3348197
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-12 22:30:00 UTC,h00v00,988.0,1331.0,0.3469912
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-13 01:30:00 UTC,h00v00,988.0,1331.0,0.3414062
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-13 04:30:00 UTC,h00v00,988.0,1331.0,0.3386504
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-13 07:30:00 UTC,h00v00,988.0,1331.0,0.3416344
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-13 10:30:00 UTC,h00v00,988.0,1331.0,0.3415765
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-13 13:30:00 UTC,h00v00,988.0,1331.0,0.3381143
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-13 16:30:00 UTC,h00v00,988.0,1331.0,0.3330092
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-13 19:30:00 UTC,h00v00,988.0,1331.0,0.3266899
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-13 22:30:00 UTC,h00v00,988.0,1331.0,0.3233518
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-14 01:30:00 UTC,h00v00,988.0,1331.0,0.3283982
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-14 04:30:00 UTC,h00v00,988.0,1331.0,0.3354718
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-14 07:30:00 UTC,h00v00,988.0,1331.0,0.3386378
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-14 10:30:00 UTC,h00v00,988.0,1331.0,0.3384087
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-14 13:30:00 UTC,h00v00,988.0,1331.0,0.3387844
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-14 16:30:00 UTC,h00v00,988.0,1331.0,0.3379581
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-14 19:30:00 UTC,h00v00,988.0,1331.0,0.3376653
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-14 22:30:00 UTC,h00v00,988.0,1331.0,0.3438894
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-15 01:30:00 UTC,h00v00,988.0,1331.0,0.3433919
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-15 04:30:00 UTC,h00v00,988.0,1331.0,0.355406
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-15 07:30:00 UTC,h00v00,988.0,1331.0,0.3524061
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-15 10:30:00 UTC,h00v00,988.0,1331.0,0.3455871
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-15 13:30:00 UTC,h00v00,988.0,1331.0,0.3480677
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-15 16:30:00 UTC,h00v00,988.0,1331.0,0.367421
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-15 19:30:00 UTC,h00v00,988.0,1331.0,0.3681741
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-15 22:30:00 UTC,h00v00,988.0,1331.0,0.357641
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-16 01:30:00 UTC,h00v00,988.0,1331.0,0.3544709
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-16 04:30:00 UTC,h00v00,988.0,1331.0,0.3546659
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-16 07:30:00 UTC,h00v00,988.0,1331.0,0.3539917
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-16 10:30:00 UTC,h00v00,988.0,1331.0,0.350714
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-16 13:30:00 UTC,h00v00,988.0,1331.0,0.3468393
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-16 16:30:00 UTC,h00v00,988.0,1331.0,0.3452139
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-16 19:30:00 UTC,h00v00,988.0,1331.0,0.3483725
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-16 22:30:00 UTC,h00v00,988.0,1331.0,0.3458618
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-17 01:30:00 UTC,h00v00,988.0,1331.0,0.3727219
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-17 04:30:00 UTC,h00v00,988.0,1331.0,0.4001394
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-17 07:30:00 UTC,h00v00,988.0,1331.0,0.3699692
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-17 10:30:00 UTC,h00v00,988.0,1331.0,0.3722619
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-17 13:30:00 UTC,h00v00,988.0,1331.0,0.3948182
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-17 16:30:00 UTC,h00v00,988.0,1331.0,0.4436844
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-17 19:30:00 UTC,h00v00,988.0,1331.0,0.4156375
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-17 22:30:00 UTC,h00v00,988.0,1331.0,0.4020823
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-18 01:30:00 UTC,h00v00,988.0,1331.0,0.3848086
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-18 04:30:00 UTC,h00v00,988.0,1331.0,0.3797671
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-18 07:30:00 UTC,h00v00,988.0,1331.0,0.3764936
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-18 10:30:00 UTC,h00v00,988.0,1331.0,0.370252
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-18 13:30:00 UTC,h00v00,988.0,1331.0,0.3637339
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-18 16:30:00 UTC,h00v00,988.0,1331.0,0.3553129
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-18 19:30:00 UTC,h00v00,988.0,1331.0,0.3527353
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-18 22:30:00 UTC,h00v00,988.0,1331.0,0.3526305
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-19 01:30:00 UTC,h00v00,988.0,1331.0,0.3762428
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-19 04:30:00 UTC,h00v00,988.0,1331.0,0.388996
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-19 07:30:00 UTC,h00v00,988.0,1331.0,0.404506
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-19 10:30:00 UTC,h00v00,988.0,1331.0,0.4039758
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-19 13:30:00 UTC,h00v00,988.0,1331.0,0.3896828
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-19 16:30:00 UTC,h00v00,988.0,1331.0,0.3862765
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-19 19:30:00 UTC,h00v00,988.0,1331.0,0.442718
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-19 22:30:00 UTC,h00v00,988.0,1331.0,0.4051757
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-20 01:30:00 UTC,h00v00,988.0,1331.0,0.3906531
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-20 04:30:00 UTC,h00v00,988.0,1331.0,0.3861524
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-20 07:30:00 UTC,h00v00,988.0,1331.0,0.3825793
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-20 10:30:00 UTC,h00v00,988.0,1331.0,0.3798331
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-20 13:30:00 UTC,h00v00,988.0,1331.0,0.3765501
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-20 16:30:00 UTC,h00v00,988.0,1331.0,0.3705591
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-20 19:30:00 UTC,h00v00,988.0,1331.0,0.3621632
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-20 22:30:00 UTC,h00v00,988.0,1331.0,0.3596642
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-21 01:30:00 UTC,h00v00,988.0,1331.0,0.3595478
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-21 04:30:00 UTC,h00v00,988.0,1331.0,0.3601556
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-21 07:30:00 UTC,h00v00,988.0,1331.0,0.3606339
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-21 10:30:00 UTC,h00v00,988.0,1331.0,0.3573754
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-21 13:30:00 UTC,h00v00,988.0,1331.0,0.3537731
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-21 16:30:00 UTC,h00v00,988.0,1331.0,0.348527
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-21 19:30:00 UTC,h00v00,988.0,1331.0,0.3477707
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-21 22:30:00 UTC,h00v00,988.0,1331.0,0.3500078
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-22 01:30:00 UTC,h00v00,988.0,1331.0,0.3651105
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-22 04:30:00 UTC,h00v00,988.0,1331.0,0.3826943
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-22 07:30:00 UTC,h00v00,988.0,1331.0,0.3838828
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-22 10:30:00 UTC,h00v00,988.0,1331.0,0.380671
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-22 13:30:00 UTC,h00v00,988.0,1331.0,0.3778072
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-22 16:30:00 UTC,h00v00,988.0,1331.0,0.3737424
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-22 19:30:00 UTC,h00v00,988.0,1331.0,0.3743996
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-22 22:30:00 UTC,h00v00,988.0,1331.0,0.3772676
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-23 01:30:00 UTC,h00v00,988.0,1331.0,0.3851252
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-23 04:30:00 UTC,h00v00,988.0,1331.0,0.3928194
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-23 07:30:00 UTC,h00v00,988.0,1331.0,0.3968906
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-23 10:30:00 UTC,h00v00,988.0,1331.0,0.3900807
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-23 13:30:00 UTC,h00v00,988.0,1331.0,0.3822173
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-23 16:30:00 UTC,h00v00,988.0,1331.0,0.3775747
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-23 19:30:00 UTC,h00v00,988.0,1331.0,0.3802771
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-23 22:30:00 UTC,h00v00,988.0,1331.0,0.3881375
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-24 01:30:00 UTC,h00v00,988.0,1331.0,0.3833353
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-24 04:30:00 UTC,h00v00,988.0,1331.0,0.3815026
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-24 07:30:00 UTC,h00v00,988.0,1331.0,0.3799155
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-24 10:30:00 UTC,h00v00,988.0,1331.0,0.377989
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-24 13:30:00 UTC,h00v00,988.0,1331.0,0.3724829
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-24 16:30:00 UTC,h00v00,988.0,1331.0,0.363962
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-24 19:30:00 UTC,h00v00,988.0,1331.0,0.357412
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-24 22:30:00 UTC,h00v00,988.0,1331.0,0.3574975
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-25 01:30:00 UTC,h00v00,988.0,1331.0,0.371941
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-25 04:30:00 UTC,h00v00,988.0,1331.0,0.3824674
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-25 07:30:00 UTC,h00v00,988.0,1331.0,0.382781
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-25 10:30:00 UTC,h00v00,988.0,1331.0,0.3808161
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-25 13:30:00 UTC,h00v00,988.0,1331.0,0.380717
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-25 16:30:00 UTC,h00v00,988.0,1331.0,0.3815297
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-25 19:30:00 UTC,h00v00,988.0,1331.0,0.3808392
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-25 22:30:00 UTC,h00v00,988.0,1331.0,0.3879551
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-26 01:30:00 UTC,h00v00,988.0,1331.0,0.3806565
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-26 04:30:00 UTC,h00v00,988.0,1331.0,0.3768502
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-26 07:30:00 UTC,h00v00,988.0,1331.0,0.3748847
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-26 10:30:00 UTC,h00v00,988.0,1331.0,0.3724599
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-26 13:30:00 UTC,h00v00,988.0,1331.0,0.3668347
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-26 16:30:00 UTC,h00v00,988.0,1331.0,0.3567494
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-26 19:30:00 UTC,h00v00,988.0,1331.0,0.3487238
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-26 22:30:00 UTC,h00v00,988.0,1331.0,0.3369296
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-27 01:30:00 UTC,h00v00,988.0,1331.0,0.3546482
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-27 04:30:00 UTC,h00v00,988.0,1331.0,0.3729434
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-27 07:30:00 UTC,h00v00,988.0,1331.0,0.3840396
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-27 10:30:00 UTC,h00v00,988.0,1331.0,0.38492
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-27 13:30:00 UTC,h00v00,988.0,1331.0,0.3782546
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-27 16:30:00 UTC,h00v00,988.0,1331.0,0.3782656
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-27 19:30:00 UTC,h00v00,988.0,1331.0,0.3890967
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-27 22:30:00 UTC,h00v00,988.0,1331.0,0.3953872
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-28 01:30:00 UTC,h00v00,988.0,1331.0,0.3918838
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-28 04:30:00 UTC,h00v00,988.0,1331.0,0.3981957
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-28 07:30:00 UTC,h00v00,988.0,1331.0,0.3947825
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-28 10:30:00 UTC,h00v00,988.0,1331.0,0.3896052
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-28 13:30:00 UTC,h00v00,988.0,1331.0,0.3840375
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-28 16:30:00 UTC,h00v00,988.0,1331.0,0.3784306
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-28 19:30:00 UTC,h00v00,988.0,1331.0,0.3759972
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-28 22:30:00 UTC,h00v00,988.0,1331.0,0.3871002
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-29 01:30:00 UTC,h00v00,988.0,1331.0,0.3884133
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-29 04:30:00 UTC,h00v00,988.0,1331.0,0.3964394
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-29 07:30:00 UTC,h00v00,988.0,1331.0,0.4010522
Lavoura,MTAgro,-12.5564,-55.7224,2021-01-29 10:30:00 UTC,h00v00,988.0,1331.0,0.3901015
